## [BeGaze]
## Converted from:	D:\Recorded Data\Experiment Data\Alireza_2012_05_09_Pizza01.etg.data\Alireza_2012_05_09_Pizza01-ccd877bb-482c-485a-9c12-33ceab5cef31\Alireza_2012_05_09_Pizza01-1-recording.idf
## Date:	09.05.2012 15:44:00
## Version:	BeGaze 3.1.77
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	0
## Uses Plane File:	False
## Number of Samples:	18615
## Reversed:	none
## [Run]
## Subject:	Alireza_2012_05_09_Pizza01
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, POR, FRAMECOUNTER
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	Frame	Aux1	L Event Info
1724089428	SMP	1	812.59	939.00	6458		Saccade
1724123157	SMP	1	788.71	884.10	6459		Saccade
1724158350	SMP	1	774.07	877.62	6459		Saccade
1724190119	SMP	1	720.61	879.85	6460		Saccade
1724223247	SMP	1	742.79	918.94	6462		Saccade
1724256991	SMP	1	687.03	831.58	6462		Saccade
1724290665	SMP	1	623.92	827.18	6463		Fixation
1724322069	SMP	1	614.45	803.70	6463		Fixation
1724356148	SMP	1	605.05	793.74	6464		Fixation
1724389578	SMP	1	594.73	778.08	6465		Fixation
1724423563	SMP	1	589.59	760.77	6466		Fixation
1724456423	SMP	1	584.95	753.09	6467		Fixation
1724490041	SMP	1	581.28	744.49	6468		Fixation
1724523387	SMP	1	577.56	741.70	6469		Fixation
1724556591	SMP	1	575.31	735.10	6469		Fixation
1724588493	SMP	1	576.09	717.02	6470		Fixation
1724622079	SMP	1	591.93	695.92	6471		Fixation
1724655081	SMP	1	588.53	694.63	6471		Fixation
1724689042	SMP	1	588.78	689.30	6472		Fixation
1724723531	SMP	1	586.00	682.68	6473		Fixation
1724755594	SMP	1	585.24	677.24	6474		Fixation
1724788912	SMP	1	586.92	663.11	6475		Fixation
1724822074	SMP	1	589.33	651.99	6475		Saccade
1724854151	SMP	1	603.43	673.00	6476		Saccade
1724887408	SMP	1	639.31	822.52	6477		Saccade
1724923699	SMP	1	614.03	754.20	6478		Fixation
1724954993	SMP	1	604.75	748.19	6479		Fixation
1724988742	SMP	1	603.78	750.31	6480		Fixation
1725023939	SMP	1	598.51	745.58	6480		Fixation
1725053683	SMP	1	591.03	747.18	6481		Fixation
1725088846	SMP	1	585.46	742.71	6482		Fixation
1725121390	SMP	1	583.94	743.41	6483		Fixation
1725156699	SMP	1	585.94	744.80	6484		Fixation
1725189415	SMP	1	587.20	745.21	6484		Fixation
1725220728	SMP	1	590.36	750.92	6485		Fixation
1725253533	SMP	1	591.64	754.94	6486		Fixation
1725287813	SMP	1	591.64	750.52	6487		Fixation
1725320271	SMP	1	592.54	752.27	6488		Fixation
1725354513	SMP	1	590.53	753.19	6488		Fixation
1725387870	SMP	1	588.57	750.25	6489		Fixation
1725421291	SMP	1	589.17	749.09	6490		Fixation
1725454290	SMP	1	590.26	747.28	6491		Fixation
1725488273	SMP	1	592.26	749.72	6492		Fixation
1725520549	SMP	1	591.70	744.85	6492		Fixation
1725555305	SMP	1	591.99	743.02	6493		Fixation
1725586614	SMP	1	590.00	748.60	6494		Fixation
1725620357	SMP	1	590.86	746.87	6495		Fixation
1725654649	SMP	1	592.13	747.18	6495		Fixation
1725686438	SMP	1	591.11	746.71	6496		Fixation
1725719532	SMP	1	597.03	744.16	6497		Fixation
1725754519	SMP	1	596.16	744.73	6498		Fixation
1725787301	SMP	1	602.47	749.29	6499		Fixation
1725819774	SMP	1	630.42	733.54	6500		Fixation
1725853598	SMP	1	637.11	728.57	6500		Fixation
1725887592	SMP	1	640.40	727.70	6501		Fixation
1725919546	SMP	1	643.48	728.71	6502		Fixation
1725953409	SMP	1	648.21	727.23	6503		Fixation
1725987477	SMP	1	650.61	728.82	6504		Fixation
1726019309	SMP	1	654.26	730.61	6505		Fixation
1726085430	SMP	1	666.94	731.56	6506		Fixation
1726118862	SMP	1	667.79	732.84	6507		Fixation
1726152313	SMP	1	650.97	728.61	6508		Fixation
1726186230	SMP	1	634.38	721.29	6508		Fixation
1726219946	SMP	1	635.42	721.14	6509		Fixation
1726254776	SMP	1	638.09	715.41	6510		Fixation
1726285996	SMP	1	640.87	715.11	6511		Fixation
1726320014	SMP	1	644.71	714.55	6511		Fixation
1726353148	SMP	1	646.29	714.15	6512		Fixation
1726384762	SMP	1	651.21	713.71	6513		Fixation
1726418317	SMP	1	655.53	716.18	6514		Fixation
1726452810	SMP	1	657.72	712.35	6515		Fixation
1726485679	SMP	1	660.61	714.22	6515		Fixation
1726518689	SMP	1	661.43	713.92	6516		Fixation
1726551137	SMP	1	668.73	714.23	6517		Fixation
1726585713	SMP	1	670.59	716.99	6518		Fixation
1726619053	SMP	1	675.32	716.70	6519		Fixation
1726651532	SMP	1	676.32	717.59	6520		Fixation
1726685323	SMP	1	679.03	715.20	6520		Fixation
1726720048	SMP	1	678.91	713.71	6521		Fixation
1726751488	SMP	1	680.87	712.67	6522		Fixation
1726785208	SMP	1	685.41	713.82	6523		Fixation
1726851481	SMP	1	686.72	709.77	6524		Fixation
1726885104	SMP	1	688.47	709.46	6525		Fixation
1726917555	SMP	1	690.60	710.23	6526		Fixation
1726953087	SMP	1	688.52	706.30	6527		Fixation
1726985441	SMP	1	687.86	705.32	6528		Fixation
1727019694	SMP	1	687.81	707.26	6528		Fixation
1727050808	SMP	1	688.42	707.97	6529		Fixation
1727084982	SMP	1	683.60	706.01	6530		Fixation
1727118836	SMP	1	683.51	707.44	6531		Fixation
1727152405	SMP	1	681.95	705.84	6532		Fixation
1727185766	SMP	1	682.63	712.14	6532		Fixation
1727217663	SMP	1	677.95	709.23	6533		Fixation
1727250064	SMP	1	679.60	712.73	6534		Fixation
1727283718	SMP	1	676.51	717.08	6535		Fixation
1727317961	SMP	1	668.52	715.55	6535		Fixation
1727350640	SMP	1	667.88	722.99	6536		Fixation
1727383464	SMP	1	662.44	724.97	6537		Fixation
1727416746	SMP	1	659.35	734.75	6538		Fixation
1727450718	SMP	1	649.82	739.26	6539		Saccade
1727484319	SMP	1	645.87	742.61	6539		Saccade
1727516164	SMP	1	719.59	744.85	6540		Saccade
1727550521	SMP	1	760.66	731.05	6541		Saccade
1727583131	SMP	1	889.13	661.69	6542		Saccade
1727617481	SMP	1	847.02	639.47	6543		Saccade
1727650536	SMP	1	810.00	651.47	6544		Saccade
1727682509	SMP	1	790.45	767.34	6544		Saccade
1727716474	SMP	1	791.87	755.06	6545		Saccade
1727749473	SMP	1	940.30	670.95	6546		Saccade
1727784788	SMP	1	962.27	662.52	6547		Saccade
1727816590	SMP	1	920.51	644.86	6547		Fixation
1727849342	SMP	1	901.88	650.37	6548		Fixation
1727882515	SMP	1	874.32	659.18	6549		Fixation
1727916833	SMP	1	849.68	662.08	6550		Fixation
1727949523	SMP	1	833.69	663.64	6551		Saccade
1727983056	SMP	1	813.33	662.63	6552		Saccade
1728016707	SMP	1	754.10	710.52	6552		Saccade
1728049796	SMP	1	674.50	817.63	6553		Saccade
1728082290	SMP	1	606.06	938.93	6554		Saccade
1728116705	SMP	1	547.08	970.00	6554		Saccade
1728150073	SMP	1	540.51	917.48	6555		Fixation
1728182404	SMP	1	540.03	899.68	6555		Fixation
1728215564	SMP	1	541.21	893.33	6557		Fixation
1728248733	SMP	1	540.94	885.38	6558		Fixation
1728283317	SMP	1	545.60	881.98	6558		Fixation
1728316482	SMP	1	541.50	884.12	6559		Fixation
1728350121	SMP	1	544.93	879.12	6560		Fixation
1728382494	SMP	1	556.75	883.40	6561		Fixation
1728417591	SMP	1	570.91	872.73	6562		Fixation
1728449587	SMP	1	563.08	863.96	6563		Fixation
1728483014	SMP	1	563.27	862.81	6564		Fixation
1728516253	SMP	1	566.13	868.59	6564		Fixation
1728548620	SMP	1	565.30	859.00	6564		Fixation
1728581105	SMP	1	569.68	873.40	6565		Fixation
1728614557	SMP	1	568.09	872.82	6567		Fixation
1728648180	SMP	1	566.04	869.34	6567		Fixation
1728681347	SMP	1	568.16	872.37	6568		Fixation
1728714950	SMP	1	556.05	883.80	6569		Fixation
1728749964	SMP	1	559.08	877.62	6570		Fixation
1728781654	SMP	1	558.84	876.00	6570		Fixation
1728814633	SMP	1	559.96	877.27	6571		Fixation
1728848425	SMP	1	557.71	873.57	6572		Fixation
1728881786	SMP	1	559.29	876.11	6573		Fixation
1728914409	SMP	1	578.17	855.51	6574		Fixation
1728948104	SMP	1	581.91	854.87	6575		Fixation
1728981334	SMP	1	572.31	859.33	6575		Fixation
1729014384	SMP	1	573.33	851.33	6575		Fixation
1729046867	SMP	1	555.83	837.54	6576		Fixation
1729080452	SMP	1	562.46	851.78	6578		Fixation
1729117691	SMP	1	548.19	863.63	6579		Saccade
1729148773	SMP	1	536.99	881.46	6579		Saccade
1729181134	SMP	1	510.45	777.94	6580		Saccade
1729214953	SMP	1	527.43	868.40	6581		Fixation
1729247629	SMP	1	546.25	877.58	6582		Fixation
1729280520	SMP	1	550.51	864.92	6583		Fixation
1729314432	SMP	1	552.27	868.14	6583		Fixation
1729346310	SMP	1	563.79	872.15	6584		Fixation
1729380653	SMP	1	554.16	880.12	6585		Fixation
1729414694	SMP	1	573.19	847.67	6585		Fixation
1729446804	SMP	1	572.68	849.02	6586		Saccade
1729479763	SMP	1	572.68	849.05	6587		Saccade
1729514143	SMP	1	731.00	476.35	6588		Fixation
1729545942	SMP	1	738.93	441.32	6589		Fixation
1729580625	SMP	1	740.95	460.76	6590		Fixation
1729613479	SMP	1	750.92	465.82	6590		Fixation
1729646952	SMP	1	748.14	476.53	6591		Saccade
1729680021	SMP	1	727.59	479.21	6592		Saccade
1729713888	SMP	1	761.02	518.14	6593		Saccade
1729746443	SMP	1	768.65	544.55	6594		Saccade
1729779883	SMP	1	734.11	486.87	6594		Fixation
1729812613	SMP	1	731.34	489.96	6595		Fixation
1729847662	SMP	1	733.86	513.78	6596		Fixation
1729878935	SMP	1	734.22	529.06	6597		Fixation
1729912752	SMP	1	737.53	545.03	6598		Fixation
1729945754	SMP	1	738.09	552.96	6599		Fixation
1729979606	SMP	1	733.72	568.32	6600		Fixation
1730013879	SMP	1	748.70	579.43	6601		Fixation
1730046920	SMP	1	756.10	588.90	6601		Fixation
1730079816	SMP	1	772.92	599.85	6602		Fixation
1730112538	SMP	1	784.24	601.07	6603		Fixation
1730146520	SMP	1	790.62	606.06	6604		Fixation
1730179301	SMP	1	813.76	612.48	6605		Fixation
1730213794	SMP	1	832.67	617.53	6606		Fixation
1730247872	SMP	1	862.73	622.68	6607		Fixation
1730278427	SMP	1	858.92	607.88	6608		Fixation
1730311920	SMP	1	843.66	630.16	6609		Fixation
1730345110	SMP	1	851.57	622.06	6609		Fixation
1730379495	SMP	1	868.02	623.20	6610		Fixation
1730412740	SMP	1	881.75	620.33	6611		Fixation
1730445770	SMP	1	902.43	624.42	6612		Fixation
1730478236	SMP	1	917.11	623.50	6613		Fixation
1730546738	SMP	1	950.48	612.95	6614		Fixation
1730578399	SMP	1	954.17	591.56	6615		Fixation
1730612352	SMP	1	963.06	576.16	6615		Fixation
1730645673	SMP	1	973.57	563.49	6616		Saccade
1730679470	SMP	1	975.53	578.14	6616		Saccade
1730711178	SMP	1	876.57	677.98	6617		Saccade
1730744943	SMP	1	877.13	677.88	6617		Saccade
1730778668	SMP	1	660.40	832.63	6618		Saccade
1730811398	SMP	1	319.44	1152.72	6619		Saccade
1730847592	SMP	1	392.55	1047.90	6620		Saccade
1730878658	SMP	1	408.14	1021.60	6621		Saccade
1730910896	SMP	1	470.78	939.56	6621		Saccade
1730944580	SMP	1	478.98	933.58	6622		Saccade
1730977608	SMP	1	485.58	917.28	6623		Saccade
1731010745	SMP	1	529.54	846.80	6624		Saccade
1731043877	SMP	1	542.62	827.12	6625		Saccade
1731078166	SMP	1	534.62	826.07	6626		Saccade
1731110919	SMP	1	469.49	900.36	6627		Saccade
1731143739	SMP	1	440.78	956.36	6627		Saccade
1731178486	SMP	1	466.88	904.34	6628		Fixation
1731210683	SMP	1	477.45	887.20	6629		Fixation
1731243842	SMP	1	479.78	882.80	6630		Fixation
1731277899	SMP	1	514.08	897.04	6630		Saccade
1731310406	SMP	1	549.73	897.26	6631		Saccade
1731344147	SMP	1	614.46	892.06	6632		Fixation
1731378096	SMP	1	612.20	879.45	6633		Fixation
1731409626	SMP	1	621.53	853.12	6634		Fixation
1731444377	SMP	1	621.92	846.21	6635		Fixation
1731477598	SMP	1	627.02	813.47	6635		Fixation
1731510653	SMP	1	630.93	797.81	6636		Fixation
1731543014	SMP	1	630.70	838.59	6636		Fixation
1731576508	SMP	1	629.64	832.28	6637		Fixation
1731610401	SMP	1	621.13	814.04	6638		Fixation
1731645297	SMP	1	618.91	798.49	6640		Fixation
1731677422	SMP	1	617.29	792.34	6640		Fixation
1731710835	SMP	1	595.75	795.47	6641		Fixation
1731743282	SMP	1	584.39	788.41	6641		Fixation
1731811536	SMP	1	587.75	755.55	6643		Saccade
1731842305	SMP	1	589.61	756.03	6644		Saccade
1731875316	SMP	1	559.47	619.39	6644		Fixation
1731909422	SMP	1	561.20	650.51	6646		Fixation
1731942076	SMP	1	562.43	638.47	6646		Fixation
1731978626	SMP	1	564.31	634.80	6647		Fixation
1732009425	SMP	1	567.50	629.12	6648		Saccade
1732043244	SMP	1	564.13	638.07	6649		Saccade
1732077022	SMP	1	123.41	1114.75	6649		Saccade
1732109368	SMP	1	133.10	1150.65	6650		Saccade
1732142701	SMP	1	585.87	657.50	6651		Saccade
1732176256	SMP	1	568.84	615.53	6652		Fixation
1732209380	SMP	1	567.43	613.39	6653		Fixation
1732244698	SMP	1	567.95	611.99	6653		Fixation
1732275907	SMP	1	571.84	618.61	6655		Fixation
1732309956	SMP	1	572.90	625.79	6655		Fixation
1732342598	SMP	1	575.29	631.75	6655		Fixation
1732375039	SMP	1	580.31	635.17	6657		Fixation
1732408799	SMP	1	583.71	637.48	6657		Fixation
1732446601	SMP	1	589.26	639.81	6658		Fixation
1732475466	SMP	1	593.72	644.83	6659		Fixation
1732508314	SMP	1	597.19	649.49	6661		Fixation
1732541356	SMP	1	598.16	653.59	6661		Fixation
1732575099	SMP	1	598.64	659.44	6662		Fixation
1732608485	SMP	1	599.36	667.24	6663		Fixation
1732641989	SMP	1	600.78	670.09	6664		Fixation
1732676217	SMP	1	601.76	675.75	6665		Fixation
1732708666	SMP	1	604.37	680.34	6666		Fixation
1732742020	SMP	1	634.44	676.66	6666		Fixation
1732775366	SMP	1	644.91	668.42	6667		Fixation
1732841579	SMP	1	643.19	677.45	6668		Fixation
1732874654	SMP	1	643.75	676.14	6669		Fixation
1732907661	SMP	1	641.02	672.88	6669		Fixation
1732940427	SMP	1	637.95	674.35	6670		Fixation
1732975072	SMP	1	634.21	677.01	6671		Fixation
1733008125	SMP	1	630.19	682.39	6672		Fixation
1733040479	SMP	1	628.11	689.90	6673		Fixation
1733074439	SMP	1	664.28	704.21	6673		Fixation
1733107195	SMP	1	656.09	707.27	6674		Fixation
1733140625	SMP	1	650.28	711.10	6675		Fixation
1733173556	SMP	1	647.22	715.43	6675		Fixation
1733206337	SMP	1	639.00	710.05	6676		Fixation
1733241024	SMP	1	632.19	703.02	6677		Fixation
1733273491	SMP	1	625.23	694.84	6678		Fixation
1733308126	SMP	1	621.02	688.46	6679		Fixation
1733340397	SMP	1	620.84	685.46	6680		Fixation
1733373891	SMP	1	641.40	695.16	6681		Fixation
1733406716	SMP	1	637.07	692.21	6682		Fixation
1733442687	SMP	1	634.41	691.61	6683		Fixation
1733472973	SMP	1	631.40	689.90	6684		Fixation
1733506950	SMP	1	629.67	691.17	6684		Fixation
1733573725	SMP	1	627.59	693.11	6685		Fixation
1733605797	SMP	1	626.67	699.77	6686		Fixation
1733639667	SMP	1	624.59	703.17	6687		Fixation
1733673456	SMP	1	625.90	711.28	6688		Fixation
1733705812	SMP	1	626.15	717.85	6689		Fixation
1733739872	SMP	1	628.53	722.75	6689		Saccade
1733773098	SMP	1	631.39	725.99	6690		Saccade
1733806290	SMP	1	582.41	667.63	6691		Saccade
1733839221	SMP	1	515.48	483.61	6692		Fixation
1733873135	SMP	1	518.26	499.48	6693		Fixation
1733907619	SMP	1	525.57	509.30	6694		Fixation
1733939571	SMP	1	533.27	519.71	6695		Fixation
1733972977	SMP	1	541.59	531.16	6695		Fixation
1734005785	SMP	1	554.50	546.86	6696		Fixation
1734039454	SMP	1	554.80	560.17	6697		Fixation
1734072292	SMP	1	559.18	571.65	6698		Fixation
1734106239	SMP	1	560.90	592.32	6699		Fixation
1734139802	SMP	1	564.33	607.73	6700		Fixation
1734174086	SMP	1	565.06	606.26	6701		Fixation
1734206785	SMP	1	562.83	596.96	6701		Fixation
1734240894	SMP	1	557.87	609.61	6702		Fixation
1734274092	SMP	1	552.43	619.64	6703		Fixation
1734305516	SMP	1	547.43	629.10	6704		Fixation
1734339437	SMP	1	542.74	632.70	6704		Saccade
1734371997	SMP	1	535.90	638.84	6705		Saccade
1734405501	SMP	1	569.51	678.55	6706		Saccade
1734439331	SMP	1	631.52	723.65	6707		Saccade
1734472016	SMP	1	614.12	728.35	6708		Saccade
1734504570	SMP	1	589.58	737.31	6708		Saccade
1734539095	SMP	1	591.85	753.03	6709		Saccade
1734572188	SMP	1	677.01	867.04	6709		Saccade
1734604930	SMP	1	674.59	843.53	6710		Saccade
1734639185	SMP	1	990.06	541.30	6711		Saccade
1734674120	SMP	1	1030.08	553.52	6712		Saccade
1734704271	SMP	1	1007.05	553.63	6712		Saccade
1734737480	SMP	1	924.40	563.99	6713		Saccade
1734771363	SMP	1	851.76	584.00	6714		Saccade
1734804123	SMP	1	816.82	592.93	6715		Saccade
1734837506	SMP	1	821.18	625.61	6715		Saccade
1734870773	SMP	1	919.45	628.56	6716		Saccade
1734903552	SMP	1	1107.89	636.19	6717		Saccade
1734937824	SMP	1	1003.22	640.73	6718		Saccade
1734971839	SMP	1	939.37	645.16	6719		Saccade
1735004956	SMP	1	882.00	658.76	6720		Saccade
1735038172	SMP	1	824.60	657.70	6721		Saccade
1735071138	SMP	1	856.07	695.86	6722		Saccade
1735104515	SMP	1	920.30	779.15	6722		Fixation
1735138032	SMP	1	877.29	778.22	6723		Fixation
1735170090	SMP	1	843.40	774.84	6724		Fixation
1735204655	SMP	1	811.40	781.51	6725		Fixation
1735237093	SMP	1	794.65	791.98	6726		Fixation
1735270457	SMP	1	767.83	798.36	6726		Fixation
1735337661	SMP	1	740.63	800.81	6728		Fixation
1735369231	SMP	1	733.36	806.81	6729		Fixation
1735404528	SMP	1	721.25	804.69	6729		Saccade
1735436892	SMP	1	724.11	813.55	6730		Saccade
1735470911	SMP	1	765.48	787.81	6731		Fixation
1735502649	SMP	1	744.30	776.73	6732		Fixation
1735536839	SMP	1	739.82	774.33	6733		Fixation
1735570693	SMP	1	737.68	773.98	6733		Saccade
1735636455	SMP	1	711.89	776.48	6735		Saccade
1735669710	SMP	1	606.02	800.58	6735		Fixation
1735703450	SMP	1	578.72	787.45	6736		Fixation
1735737209	SMP	1	581.31	790.51	6737		Fixation
1735770103	SMP	1	578.38	788.80	6738		Fixation
1735804008	SMP	1	579.99	789.68	6739		Fixation
1735836494	SMP	1	586.82	791.70	6740		Fixation
1735869662	SMP	1	591.35	786.77	6741		Fixation
1735904032	SMP	1	595.35	786.82	6742		Fixation
1735936216	SMP	1	598.77	787.07	6742		Fixation
1735969284	SMP	1	605.86	802.78	6744		Fixation
1736001857	SMP	1	608.51	797.65	6744		Fixation
1736035669	SMP	1	609.92	793.18	6745		Fixation
1736072968	SMP	1	606.15	784.18	6746		Fixation
1736101969	SMP	1	600.65	784.66	6747		Fixation
1736136368	SMP	1	591.36	784.99	6747		Fixation
1736168391	SMP	1	622.59	799.68	6748		Fixation
1736202217	SMP	1	627.72	824.99	6749		Fixation
1736235287	SMP	1	619.35	826.32	6750		Fixation
1736268252	SMP	1	608.05	816.48	6750		Fixation
1736302014	SMP	1	600.69	811.75	6751		Fixation
1736335053	SMP	1	590.48	808.48	6752		Fixation
1736368757	SMP	1	578.45	814.53	6753		Fixation
1736402190	SMP	1	571.51	821.27	6753		Fixation
1736434450	SMP	1	566.86	831.68	6754		Fixation
1736467684	SMP	1	565.69	842.36	6755		Fixation
1736502037	SMP	1	567.70	839.83	6755		Fixation
1736535060	SMP	1	566.05	849.19	6756		Fixation
1736569208	SMP	1	564.97	845.87	6757		Fixation
1736602308	SMP	1	562.98	850.82	6758		Fixation
1736636016	SMP	1	562.28	851.72	6759		Fixation
1736667560	SMP	1	564.01	853.51	6760		Fixation
1736703635	SMP	1	565.16	851.28	6760		Fixation
1736736104	SMP	1	565.98	853.00	6761		Fixation
1736768828	SMP	1	580.62	845.13	6762		Fixation
1736800832	SMP	1	581.70	843.80	6763		Fixation
1736833854	SMP	1	585.90	837.96	6764		Fixation
1736867046	SMP	1	590.39	837.86	6764		Fixation
1736900230	SMP	1	590.38	837.91	6765		Fixation
1736933883	SMP	1	601.86	829.50	6766		Fixation
1736967279	SMP	1	603.86	819.26	6767		Fixation
1736999900	SMP	1	606.47	810.99	6768		Fixation
1737033530	SMP	1	611.82	812.28	6769		Saccade
1737066882	SMP	1	606.66	814.22	6769		Saccade
1737100658	SMP	1	570.09	783.08	6770		Fixation
1737134460	SMP	1	575.28	785.13	6771		Fixation
1737166421	SMP	1	582.89	791.11	6772		Fixation
1737200760	SMP	1	582.74	791.46	6772		Fixation
1737234558	SMP	1	585.30	804.70	6773		Fixation
1737267170	SMP	1	582.73	805.64	6774		Fixation
1737299688	SMP	1	581.52	807.32	6775		Fixation
1737333347	SMP	1	576.99	815.62	6775		Fixation
1737366780	SMP	1	576.09	812.93	6776		Fixation
1737399657	SMP	1	575.39	822.42	6777		Fixation
1737432780	SMP	1	581.26	827.88	6778		Fixation
1737467005	SMP	1	576.43	820.89	6779		Fixation
1737500463	SMP	1	578.23	825.09	6780		Fixation
1737533666	SMP	1	578.80	824.40	6781		Fixation
1737568439	SMP	1	587.08	823.96	6781		Fixation
1737598886	SMP	1	590.23	826.45	6782		Fixation
1737632853	SMP	1	601.14	848.34	6783		Fixation
1737665414	SMP	1	599.62	851.12	6784		Saccade
1737699777	SMP	1	603.02	846.98	6784		Saccade
1737734192	SMP	1	654.69	793.20	6785		Fixation
1737764999	SMP	1	644.60	793.78	6786		Fixation
1737799241	SMP	1	624.06	802.63	6787		Fixation
1737834162	SMP	1	603.58	793.22	6788		Fixation
1737865490	SMP	1	603.75	799.71	6788		Fixation
1737898185	SMP	1	600.15	801.65	6789		Fixation
1737931978	SMP	1	598.42	804.77	6790		Fixation
1737965381	SMP	1	586.50	804.26	6791		Fixation
1737999527	SMP	1	584.52	801.78	6792		Fixation
1738032635	SMP	1	576.05	804.50	6792		Fixation
1738065693	SMP	1	551.56	774.95	6793		Fixation
1738098506	SMP	1	575.23	799.12	6794		Fixation
1738130953	SMP	1	571.34	805.57	6795		Fixation
1738165228	SMP	1	566.27	812.72	6795		Fixation
1738197871	SMP	1	565.31	821.88	6796		Saccade
1738231647	SMP	1	562.84	821.21	6797		Saccade
1738266295	SMP	1	594.39	858.99	6798		Saccade
1738298254	SMP	1	676.01	896.81	6799		Fixation
1738332373	SMP	1	678.74	920.18	6800		Fixation
1738397696	SMP	1	657.63	905.41	6801		Fixation
1738430698	SMP	1	655.17	903.71	6802		Fixation
1738465186	SMP	1	623.48	881.65	6803		Fixation
1738497148	SMP	1	626.31	882.53	6803		Fixation
1738531946	SMP	1	645.53	893.84	6805		Saccade
1738564493	SMP	1	648.72	904.60	6805		Saccade
1738597569	SMP	1	544.47	852.48	6806		Saccade
1738630575	SMP	1	563.42	892.40	6807		Saccade
1738664465	SMP	1	568.06	888.62	6808		Saccade
1738697858	SMP	1	579.71	875.88	6808		Saccade
1738730473	SMP	1	560.15	865.86	6809		Saccade
1738767035	SMP	1	510.84	883.77	6810		Fixation
1738798340	SMP	1	524.54	869.62	6811		Fixation
1738831188	SMP	1	523.29	855.69	6812		Fixation
1738863723	SMP	1	523.24	855.61	6813		Fixation
1738900141	SMP	1	532.72	844.81	6813		Fixation
1738931661	SMP	1	523.61	838.70	6814		Saccade
1738963051	SMP	1	520.44	807.83	6815		Saccade
1738997002	SMP	1	566.13	836.70	6815		Fixation
1739030427	SMP	1	548.65	821.91	6816		Fixation
1739063228	SMP	1	580.99	835.58	6817		Fixation
1739096454	SMP	1	602.74	836.53	6818		Fixation
1739130020	SMP	1	610.79	830.40	6819		Fixation
1739164628	SMP	1	610.67	829.53	6819		Fixation
1739197842	SMP	1	610.82	829.64	6820		Fixation
1739229813	SMP	1	648.52	822.33	6821		Fixation
1739263881	SMP	1	659.52	788.21	6822		Fixation
1739300288	SMP	1	637.64	784.30	6823		Fixation
1739329455	SMP	1	663.97	806.63	6824		Fixation
1739363632	SMP	1	667.68	811.65	6825		Fixation
1739398771	SMP	1	668.82	811.66	6825		Fixation
1739431101	SMP	1	666.37	812.55	6826		Fixation
1739462317	SMP	1	667.55	812.78	6827		Fixation
1739495924	SMP	1	663.27	816.46	6828		Fixation
1739563403	SMP	1	644.22	830.43	6829		Fixation
1739597406	SMP	1	644.21	830.45	6830		Fixation
1739630551	SMP	1	627.09	846.42	6831		Fixation
1739662953	SMP	1	627.50	847.05	6831		Fixation
1739696422	SMP	1	627.44	847.62	6832		Fixation
1739729508	SMP	1	616.20	850.32	6833		Fixation
1739762828	SMP	1	616.82	850.66	6834		Fixation
1739794710	SMP	1	609.95	839.65	6835		Saccade
1739829289	SMP	1	618.55	840.29	6835		Saccade
1739862168	SMP	1	567.57	769.73	6836		Saccade
1739895051	SMP	1	565.66	748.40	6837		Saccade
1739929333	SMP	1	592.16	849.08	6838		Fixation
1739961856	SMP	1	597.76	834.35	6839		Fixation
1739996087	SMP	1	594.18	835.02	6840		Fixation
1740029046	SMP	1	596.73	838.58	6841		Fixation
1740063152	SMP	1	594.18	834.53	6841		Fixation
1740096382	SMP	1	594.43	833.53	6842		Fixation
1740128436	SMP	1	594.76	833.23	6843		Fixation
1740162812	SMP	1	598.06	830.73	6844		Fixation
1740197203	SMP	1	598.06	830.75	6844		Fixation
1740227953	SMP	1	601.67	827.51	6845		Fixation
1740262826	SMP	1	592.25	831.89	6846		Fixation
1740294811	SMP	1	601.84	821.16	6847		Fixation
1740328697	SMP	1	602.45	820.86	6848		Fixation
1740361559	SMP	1	606.54	829.90	6848		Fixation
1740393796	SMP	1	605.67	829.88	6849		Fixation
1740427622	SMP	1	604.85	831.25	6850		Fixation
1740462446	SMP	1	593.13	807.08	6851		Fixation
1740494650	SMP	1	614.70	831.08	6851		Fixation
1740529320	SMP	1	614.51	825.96	6853		Fixation
1740561333	SMP	1	615.83	828.33	6853		Fixation
1740595205	SMP	1	618.71	819.08	6854		Fixation
1740627312	SMP	1	620.52	813.02	6855		Fixation
1740661409	SMP	1	622.71	823.01	6855		Fixation
1740693991	SMP	1	623.78	815.43	6855		Fixation
1740726711	SMP	1	613.08	834.57	6857		Saccade
1740761048	SMP	1	613.51	837.25	6858		Saccade
1740794128	SMP	1	433.76	771.73	6858		Fixation
1740828238	SMP	1	440.07	765.88	6860		Fixation
1740860967	SMP	1	453.53	759.24	6861		Fixation
1740895882	SMP	1	457.27	739.03	6861		Fixation
1740927868	SMP	1	476.69	766.03	6862		Fixation
